url,has_gtag,has_meta_pixel,google_form_data_collection,meta_form_data_collection,form_data_collection,meta_form_data_configuration,rank,is_health,is_finance
calciomercato.com,True,False,False,False,False,False,7339,False,False
calciomercato.it,True,False,False,False,False,False,70616,False,False
calcmaps.com,True,False,False,False,False,False,292620,False,False
calcsd.info,False,False,False,False,False,False,935028,True,False
calculadora-de-derivadas.com,True,False,False,False,False,False,645104,False,False
calculadora-de-integrales.com,True,False,False,False,False,False,614140,False,False
calculadoraonline.com.br,False,False,False,False,False,False,541886,False,False
calculadorasonline.com,True,False,False,False,False,False,782673,False,False
calculat.org,True,False,False,False,False,False,531952,False,False
calculateme.com,True,False,False,False,False,False,51489,False,False
calculator-online.net,True,False,False,False,False,False,121838,False,False
calculator.academy,True,False,False,False,False,False,57209,False,False
calculator.name,True,False,False,False,False,False,160069,False,False
calculator.net,False,False,False,False,False,False,5725,False,False
calculatoratoz.com,True,False,False,False,False,False,382020,False,False
calculators.org,False,False,False,False,False,False,142607,False,False
calculators.ro,False,False,False,False,False,False,595035,False,False
calculatorsoup.com,True,False,False,False,False,False,15323,False,False
calculis.net,False,False,False,False,False,False,458967,False,False
calculitineraires.fr,True,False,True,False,True,False,565021,False,False
calculo.cc,False,False,False,False,False,False,782681,False,False
calcus.ru,True,False,False,False,False,False,141119,False,True
calcuttahighcourt.gov.in,False,False,False,False,False,False,110643,False,False
calcuvio.com,True,False,False,False,False,False,754108,False,False
calcworkshop.com,True,True,False,False,False,False,353575,False,False
caleffionline.it,True,False,False,False,False,False,671988,False,False
calend.ru,True,False,False,False,False,False,32383,False,False
calendar-12.com,True,False,False,False,False,False,244094,False,False
calendar-365.com,True,False,False,False,False,False,207481,False,False
calendardate.com,False,False,False,False,False,False,269152,False,False
calendarlabs.com,True,False,False,False,False,False,50342,False,False
calendarpedia.com,True,False,False,False,False,False,131351,False,False
calendly.com,True,True,False,False,False,True,507,False,False
calendrier-365.fr,True,False,False,False,False,False,170774,False,False
calendrier.best,True,False,False,False,False,False,614141,False,False
calendrier.com,False,False,False,False,False,False,723872,False,False
calendriergratuit.fr,False,False,False,False,False,False,538161,False,False
calguns.net,True,False,False,False,False,False,134303,False,False
calibercorner.com,True,False,False,False,False,False,426177,False,False
caliente.mx,True,True,False,True,True,True,7162,False,False
calil.jp,True,False,False,False,False,False,146081,False,False
calimove.com,True,True,False,True,True,True,540572,True,False
calitheshop.com,True,False,False,False,False,False,708613,False,False
callawayapparel.com,True,True,False,True,True,True,226669,False,False
callawaygolf.com,True,True,True,False,True,True,30970,False,False
callawaygolf.jp,True,True,False,False,False,True,169321,False,False
callawaygolfpreowned.com,True,True,False,False,False,True,49593,False,False
callforentry.org,True,False,False,False,False,False,221669,False,False
callie.com,True,True,False,True,True,True,152299,False,False
callmefred.com,True,False,False,False,False,False,413159,False,False
callofdestiny.org,False,False,False,False,False,False,479898,False,False
callofduty.com,True,True,False,False,False,False,2312,False,False
callondoc.com,True,True,False,False,False,False,218474,True,False
callrail.com,True,True,False,True,True,True,6735,False,False
calltothepen.com,True,True,False,True,True,True,716734,False,False
calm.com,True,True,False,False,False,False,5963,True,False
calmclinic.com,True,False,False,False,False,False,221620,True,False
calmerry.com,True,True,False,False,False,False,330937,True,False
calmsage.com,True,False,False,False,False,False,683426,True,False
caloo.jp,True,False,False,False,False,False,71085,True,False
calorieking.com,True,False,False,False,False,False,74053,True,False
calorizator.ru,False,False,False,False,False,False,65877,True,False
calottery.com,True,False,False,False,False,False,32936,False,False
calpoly.edu,True,False,False,False,False,False,15715,False,False
caltech.edu,True,True,False,False,False,False,3542,False,False
caltopo.com,False,False,False,False,False,False,150769,False,False
calumetphoto.de,False,False,False,False,False,False,238854,False,False
calzedonia.com,True,False,False,False,False,False,7299,False,False
cam.ac.uk,True,False,False,False,False,False,1271,False,False
cam4.com,True,False,False,False,False,False,5689,False,False
camara.leg.br,True,False,False,False,False,False,30166,False,False
camaramar.com,True,False,False,False,False,False,583790,False,False
cambaddies.com,False,False,False,False,False,False,11262,False,False
cambiadordeletras.com,False,False,False,False,False,False,782772,False,False
cambiaste.com,True,True,False,True,True,True,474258,False,False
cambly.com,True,True,False,False,False,True,25403,False,False
cambridge.org,False,False,False,False,False,False,659,False,False
cambridgeblog.org,True,False,True,False,True,False,578240,False,False
camcom.it,False,False,False,False,False,False,38135,False,False
camdenchat.com,True,True,False,True,True,True,136430,False,False
camel.com,False,False,False,False,False,False,124115,False,False
camelbackresort.com,True,True,True,True,True,True,313438,False,False
camelbtc.com,True,False,False,False,False,False,76737,False,False
camelia.lt,True,False,False,False,False,False,183243,True,False
cameradecision.com,True,False,False,False,False,False,125582,False,False
camicado.com.br,True,True,False,True,True,True,52756,False,False
caminodelcid.org,True,False,False,False,False,False,737350,False,False
camo-tackle.de,False,False,False,False,False,False,689089,False,False
camotec.ua,True,True,True,True,True,True,782830,False,False
camp-fire.jp,True,True,False,False,False,False,12693,False,False
camp.it,True,False,False,False,False,False,577949,False,False
campact.de,True,True,False,False,False,False,58877,False,False
campaigner.com,True,False,False,False,False,False,30419,False,False
campanedipinzolo.it,True,False,False,False,False,False,765528,False,False
campbells.com,True,True,False,False,False,False,49938,False,False
campbowwow.com,True,True,True,True,True,True,161912,False,False
camperforum.nl,True,False,False,False,False,False,476003,False,False
campigliodolomiti.it,True,False,False,False,False,False,481065,False,False
campingandcaravanningclub.co.uk,True,False,False,False,False,False,80873,False,False
campingcarpark.com,True,False,False,False,False,False,131353,False,False
campingfrance.com,True,False,False,False,False,False,153341,False,False
campingrocks.bg,True,False,False,False,False,False,782864,False,False
campings.com,False,False,False,False,False,False,58458,False,False
campingworld.com,True,True,False,True,True,True,25606,False,False
campleaders.com,True,False,False,False,False,False,711087,False,False
camplife.com,True,False,False,False,False,False,152459,False,False
camplify.com.au,True,True,True,True,True,True,356965,False,False
campmanagement.com,True,False,True,False,True,False,204205,False,False
campmanager.com,False,True,False,False,False,False,102816,False,False
campsitephotos.com,True,True,False,True,True,True,255192,False,False
campsites.co.uk,True,True,False,False,False,False,121987,False,False
campspot.com,True,True,True,True,True,True,38766,False,False
campsystems.com,True,False,False,False,False,False,85950,False,False
camptocamp.org,False,False,False,False,False,False,276605,False,False
campus.coach,True,False,False,False,False,False,890037,False,False
campuswire.com,False,True,False,True,True,True,323196,False,False
camra.org.uk,False,False,False,False,False,False,101936,False,False
camsoda.com,True,False,False,False,False,False,16155,False,False
camwhores.tv,True,False,False,False,False,False,6978,False,False
canac.ca,True,False,False,False,False,False,68688,False,False
canada-visa-online.org,False,False,False,False,False,False,730781,False,False
canada.ca,False,False,False,False,False,False,1889,False,False
canada247.info,True,False,False,False,False,False,533272,False,False
canada411.ca,True,False,False,False,False,False,113550,False,False
canadacomputers.com,True,True,True,False,True,True,55950,False,False
canadahelps.org,True,False,False,False,False,False,30637,False,False
canadalife.com,False,True,False,False,False,False,39645,False,True
canadapost-postescanada.ca,True,True,True,False,True,False,19593,False,False
canadaswonderland.com,True,True,False,True,True,True,103204,False,False
canadavisa.com,True,True,False,False,False,False,33510,False,False
canadaweldingsupply.ca,True,True,True,True,True,True,749912,False,False
canadianappliance.ca,True,False,False,False,False,False,61772,False,False
canadiandollarbingo.com,False,False,False,False,False,False,782918,False,False
canadiangeographic.ca,True,False,False,False,False,False,37371,False,False
canadiangunnutz.com,False,False,False,False,False,False,119789,False,False
canadiannanny.ca,True,False,True,False,True,False,424947,False,False
canadianonlineimmigration.com,False,False,False,False,False,False,926494,False,False
canadiantire.ca,True,True,False,False,False,True,5138,False,False
canadianvisa.org,True,True,False,True,True,True,322387,False,False
canadianvisaexpert.com,True,False,False,False,False,False,508102,False,False
canadianwoodworking.com,True,True,True,True,True,True,423315,False,False
canaisplay.com,False,False,False,False,False,False,54801,False,False
canalblog.com,False,False,False,False,False,False,8509,False,False
canalplus.com,False,False,False,False,False,False,6682,False,False
